card_faction_id,card_id,faction_name
1536,ST15-002-1,Whitebeard Pirates
1537,ST18-001-1,Straw Hat Crew
1538,OP09-001-0,The Four Emperors
1539,OP09-001-0,Red-Haired Pirates
1540,OP09-001-1,The Four Emperors
1541,OP09-001-1,Red-Haired Pirates
1542,OP09-002-0,FILM
1543,OP09-002-1,FILM
1544,OP09-003-0,Heart Pirates
1545,OP09-004-0,The Four Emperors
1546,OP09-004-0,Red-Haired Pirates
1547,OP09-004-1,The Four Emperors
1548,OP09-004-1,Red-Haired Pirates
1549,OP09-004-2,The Four Emperors
1550,OP09-004-2,Red-Haired Pirates
1551,OP09-005-0,Roger Pirates
1552,OP09-006-0,Red-Haired Pirates
1553,OP09-007-0,Kid Pirates
1554,OP09-008-0,Red-Haired Pirates
1555,OP09-009-0,Red-Haired Pirates
1556,OP09-009-1,Red-Haired Pirates
1557,OP09-010-0,Red-Haired Pirates
1558,OP09-011-0,Red-Haired Pirates
1559,OP09-012-0,Animal
1560,OP09-012-0,Red-Haired Pirates
1561,OP09-013-0,Red-Haired Pirates
1562,OP09-014-0,Red-Haired Pirates
1563,OP09-015-0,Red-Haired Pirates
1564,OP09-016-0,Red-Haired Pirates
1565,OP09-017-0,Kid Pirates
1566,OP09-018-0,Red-Haired Pirates
1567,OP09-019-0,Red-Haired Pirates
1568,OP09-020-0,The Four Emperors
1569,OP09-020-0,Red-Haired Pirates
1570,OP09-021-0,Red-Haired Pirates
1571,OP09-022-0,ODYSSEY
1572,OP09-022-1,ODYSSEY
1573,OP09-023-0,ODYSSEY
1574,OP09-023-1,ODYSSEY
1575,OP09-024-0,ODYSSEY
1576,OP09-024-0,Straw Hat Crew
1577,OP09-025-0,ODYSSEY
1578,OP09-025-0,The Seven Warlords of the Sea
1579,OP09-025-0,Baroque Works
1580,OP09-026-0,ODYSSEY
1581,OP09-026-0,Navy
1582,OP09-027-0,ODYSSEY
1583,OP09-027-0,Revolutionary Army
1584,OP09-028-0,ODYSSEY
1585,OP09-028-0,Straw Hat Crew
1586,OP09-029-0,ODYSSEY
1587,OP09-029-0,Animal
1588,OP09-029-0,Straw Hat Crew
1589,OP09-030-0,ODYSSEY
1590,OP09-030-0,Supernovas
1591,OP09-030-0,Heart Pirates
1592,OP09-031-0,ODYSSEY
1593,OP09-031-0,The Seven Warlords of the Sea
1594,OP09-031-0,Donquixote Pirates
1595,OP09-032-0,ODYSSEY
1596,OP09-032-0,Navy
1597,OP09-032-0,Donquixote Pirates
1598,OP09-033-0,ODYSSEY
1599,OP09-033-0,Straw Hat Crew
1600,OP09-034-0,Muggy Kingdom
1601,OP09-034-0,Thriller Bark Pirates
1602,OP09-034-1,Muggy Kingdom
1603,OP09-034-1,Thriller Bark Pirates
1604,OP09-035-0,ODYSSEY
1605,OP09-035-0,Whitebeard Pirates
1606,OP09-036-0,ODYSSEY
1607,OP09-036-0,Supernovas
1608,OP09-036-0,Straw Hat Crew
1609,OP09-037-0,ODYSSEY
1610,OP09-037-1,ODYSSEY
1611,OP09-038-0,ODYSSEY
1612,OP09-038-0,CP9
1613,OP09-039-0,ODYSSEY
1614,OP09-039-0,Supernovas
1615,OP09-039-0,Straw Hat Crew
1616,OP09-040-0,ODYSSEY
1617,OP09-040-0,Supernovas
1618,OP09-040-0,Straw Hat Crew
1619,OP09-041-0,ODYSSEY
1620,OP09-041-0,Straw Hat Crew
1621,OP09-042-0,The Four Emperors
1622,OP09-042-0,Cross Guild
1623,OP09-042-1,The Four Emperors
1624,OP09-042-1,Cross Guild
1625,OP09-043-0,Cross Guild
1626,OP09-044-0,Land of Wano
1627,OP09-044-0,Whitebeard Pirates
1628,OP09-045-0,Cross Guild
1629,OP09-046-0,Cross Guild
1630,OP09-046-0,Former Baroque Works
1631,OP09-046-1,Cross Guild
1632,OP09-046-1,Former Baroque Works
1633,OP09-047-0,Land of Wano
1634,OP09-047-0,Whitebeard Pirates
1635,OP09-048-0,Cross Guild
1636,OP09-048-1,Cross Guild
1637,OP09-049-0,Whitebeard Pirates
1638,OP09-050-0,East Blue
1639,OP09-050-1,East Blue
1640,OP09-051-0,The Four Emperors
1641,OP09-051-0,Cross Guild
1642,OP09-051-1,The Four Emperors
1643,OP09-051-1,Cross Guild
1644,OP09-051-2,The Four Emperors
1645,OP09-051-2,Cross Guild
1646,OP09-052-0,Whitebeard Pirates
1647,OP09-053-0,Cross Guild
1648,OP09-054-0,Animal
1649,OP09-054-0,Cross Guild
1650,OP09-055-0,Cross Guild
1651,OP09-055-0,Former Baroque Works
1652,OP09-056-0,Cross Guild
1653,OP09-056-0,Former Baroque Works
1654,OP09-057-0,Cross Guild
1655,OP09-058-0,Buggy Pirates
1656,OP09-059-0,Buggy Pirates
1657,OP09-060-0,Cross Guild
1658,OP09-061-0,The Four Emperors
1659,OP09-061-0,Straw Hat Crew
1660,OP09-061-1,The Four Emperors
1661,OP09-061-1,Straw Hat Crew
1662,OP09-062-0,Straw Hat Crew
1663,OP09-062-1,Straw Hat Crew
1664,OP09-063-0,Straw Hat Crew
1665,OP09-064-0,Kid Pirates
1666,OP09-065-0,Straw Hat Crew
1667,OP09-065-1,Straw Hat Crew
1668,OP09-066-0,Heart Pirates
1669,OP09-067-0,Fish-Man
1670,OP09-067-0,Straw Hat Crew
1671,OP09-068-0,Animal
1672,OP09-068-0,Straw Hat Crew
1673,OP09-069-0,Heart Pirates
1674,OP09-069-1,Heart Pirates
1675,OP09-070-0,Straw Hat Crew
1676,OP09-071-0,Straw Hat Crew
1677,OP09-072-0,Straw Hat Crew
1678,OP09-072-1,Straw Hat Crew
1679,OP09-073-0,Straw Hat Crew
1680,OP09-074-0,Minks
1681,OP09-074-0,Heart Pirates
1682,OP09-075-0,Kid Pirates
1683,OP09-076-0,Straw Hat Crew
1684,OP09-077-0,The Four Emperors
1685,OP09-077-0,Straw Hat Crew
1686,OP09-078-0,The Four Emperors
1687,OP09-078-0,Straw Hat Crew
1688,OP09-079-0,The Four Emperors
1689,OP09-079-0,Straw Hat Crew
1690,OP09-080-0,Straw Hat Crew
1691,OP09-081-0,The Four Emperors
1692,OP09-081-0,Blackbeard Pirates
1693,OP09-081-1,The Four Emperors
1694,OP09-081-1,Blackbeard Pirates
1695,OP09-082-0,Blackbeard Pirates
1696,OP09-083-0,Blackbeard Pirates
1697,OP09-084-0,Blackbeard Pirates
1698,OP09-085-0,Thriller Bark Pirates
1699,OP09-086-0,Blackbeard Pirates
1700,OP09-087-0,Big Mom Pirates
1701,OP09-088-0,Blackbeard Pirates
1702,OP09-089-0,Animal
1703,OP09-089-0,Blackbeard Pirates
1704,OP09-090-0,Blackbeard Pirates
1705,OP09-091-0,Blackbeard Pirates
1706,OP09-092-0,Whitebeard Pirates
1707,OP09-093-0,The Four Emperors
1708,OP09-093-0,Blackbeard Pirates
1709,OP09-093-1,The Four Emperors
1710,OP09-093-1,Blackbeard Pirates
1711,OP09-093-2,The Four Emperors
1712,OP09-093-2,Blackbeard Pirates
1713,OP09-094-0,Peachbeard Pirates
1714,OP09-094-0,Blackbeard Pirates Allies
1715,OP09-095-0,Blackbeard Pirates
1716,OP09-096-0,Blackbeard Pirates
1717,OP09-097-0,Blackbeard Pirates
1718,OP09-098-0,Blackbeard Pirates
1719,OP09-099-0,Blackbeard Pirates
1720,OP09-100-0,Revolutionary Army
1721,OP09-101-0,Navy
1722,OP09-102-0,Ohara
1723,OP09-103-0,Revolutionary Army
1724,OP09-103-1,Revolutionary Army
1725,OP09-104-0,Revolutionary Army
1726,OP09-105-0,Egghead
1727,OP09-105-0,Straw Hat Crew
1728,OP09-106-0,Ohara
1729,OP09-107-0,Straw Hat Crew
1730,OP09-107-1,Straw Hat Crew
1731,OP09-108-0,The Seven Warlords of the Sea
1732,OP09-108-0,Revolutionary Army
1733,OP09-109-0,Ohara
1734,OP09-109-0,Giant
1735,OP09-109-0,Navy
1736,OP09-110-0,Animal
1737,OP09-110-0,Sky Island
1738,OP09-111-0,Egghead
1739,OP09-111-0,Straw Hat Crew
1740,OP09-112-0,Revolutionary Army
1741,OP09-113-0,Giant
1742,OP09-113-0,Revolutionary Army
1743,OP09-114-0,Minks
1744,OP09-114-0,Revolutionary Army
1745,OP09-115-0,Navy
1746,OP09-116-0,Revolutionary Army
1747,OP09-117-0,Ohara
1748,OP09-118-0,King of the Pirates
1749,OP09-118-0,Roger Pirates
1750,OP09-118-1,King of the Pirates
1751,OP09-118-1,Roger Pirates
1752,OP09-118-2,King of the Pirates
1753,OP09-118-2,Roger Pirates
1754,OP09-119-0,Straw Hat Crew
1755,OP09-119-1,Straw Hat Crew
1756,OP09-119-2,Straw Hat Crew
1757,OP04-119-2,Navy
1758,OP04-119-2,Donquixote Pirates
1759,OP05-067-4,Straw Hat Crew
1760,OP05-093-2,CP0
1761,OP05-119-5,The Four Emperors
1762,OP05-119-5,Straw Hat Crew
1763,OP07-015-2,Revolutionary Army
1764,OP07-051-3,The Seven Warlords of the Sea
1765,OP07-051-3,Kuja Pirates
1766,OP08-106-4,Egghead
1767,OP08-106-4,Straw Hat Crew
1768,OP09-004-3,The Four Emperors
1769,OP09-004-3,Red-Haired Pirates
1770,OP09-051-3,The Four Emperors
1771,OP09-051-3,Cross Guild
1772,OP09-093-3,The Four Emperors
1773,OP09-093-3,Blackbeard Pirates
1774,OP08-001-0,Animal
1775,OP08-001-0,Drum Kingdom
1776,OP08-001-0,Straw Hat Crew
1777,OP08-001-1,Animal
1778,OP08-001-1,Drum Kingdom
1779,OP08-001-1,Straw Hat Crew
1780,OP08-002-0,Whitebeard Pirates
1781,OP08-002-1,Whitebeard Pirates
1782,OP08-003-0,Drum Kingdom
1783,OP08-004-0,Drum Kingdom
1784,OP08-005-0,Drum Kingdom
1785,OP08-006-0,Drum Kingdom
1786,OP08-007-0,Animal
1787,OP08-007-0,Drum Kingdom
1788,OP08-007-0,Straw Hat Crew
1789,OP08-007-1,Animal
1790,OP08-007-1,Drum Kingdom
1791,OP08-007-1,Straw Hat Crew
1792,OP08-008-0,Drum Kingdom
1793,OP08-009-0,Drum Kingdom
1794,OP08-010-0,Animal
1795,OP08-010-0,Drum Kingdom
1796,OP08-011-0,FILM
1797,OP08-011-0,Drum Kingdom
1798,OP08-012-0,Animal
1799,OP08-012-0,Drum Kingdom
1800,OP08-013-0,Animal
1801,OP08-013-0,Drum Kingdom
1802,OP08-014-0,Drum Kingdom
1803,OP08-015-0,Drum Kingdom
1804,OP08-015-1,Drum Kingdom
1805,OP08-016-0,Drum Kingdom
1806,OP08-017-0,Drum Kingdom
1807,OP08-018-0,Animal
1808,OP08-018-0,Drum Kingdom
1809,OP08-018-0,Straw Hat Crew
1810,OP08-019-0,Drum Kingdom
1811,OP08-020-0,Drum Kingdom
1812,OP08-021-0,Minks
1813,OP08-021-1,Minks
1814,OP08-022-0,Minks
1815,OP08-022-0,The Akazaya Nine
1816,OP08-023-0,Minks
1817,OP08-023-1,Minks
1818,OP08-024-0,Minks
1819,OP08-025-0,Minks
1820,OP08-026-0,Minks
1821,OP08-027-0,Minks
1822,OP08-028-0,Minks
1823,OP08-028-0,The Akazaya Nine
1824,OP08-029-0,Minks
1825,OP08-029-0,Big Mom Pirates
1826,OP08-030-0,Minks
1827,OP08-030-1,Minks
1828,OP08-031-0,Minks
1829,OP08-032-0,Minks
1830,OP08-033-0,Minks
1831,OP08-034-0,Minks
1832,OP08-035-0,Minks
1833,OP08-036-0,Minks
1834,OP08-037-0,Minks
1835,OP08-038-0,Minks
1836,OP08-038-0,The Akazaya Nine
1837,OP08-039-0,Animal
1838,OP08-040-0,Whitebeard Pirates
1839,OP08-041-0,Amazon Lily
1840,OP08-042-0,The Seven Warlords of the Sea
1841,OP08-043-0,The Four Emperors
1842,OP08-043-0,Whitebeard Pirates
1843,OP08-043-1,The Four Emperors
1844,OP08-043-1,Whitebeard Pirates
1845,OP08-044-0,Whitebeard Pirates
1846,OP08-045-0,Whitebeard Pirates
1847,OP08-046-0,Amazon Lily
1848,OP08-047-0,Whitebeard Pirates
1849,OP08-048-0,Amazon Lily
1850,OP08-049-0,Whitebeard Pirates
1851,OP08-050-0,Fish-Man
1852,OP08-050-0,Whitebeard Pirates
1853,OP08-051-0,Former Rocks Pirates
1854,OP08-052-0,Whitebeard Pirates
1855,OP08-052-1,Whitebeard Pirates
1856,OP08-053-0,Whitebeard Pirates
1857,OP08-054-0,Whitebeard Pirates
1858,OP08-055-0,Former Whitebeard Pirates
1859,OP08-056-0,Whitebeard Pirates
1860,OP08-057-0,Animal Kingdom Pirates
1861,OP08-057-1,Animal Kingdom Pirates
1862,OP08-058-0,Big Mom Pirates
1863,OP08-058-1,Big Mom Pirates
1864,OP08-059-0,Lunarian
1865,OP08-059-0,Animal Kingdom Pirates
1866,OP08-060-0,Animal Kingdom Pirates
1867,OP08-061-0,Big Mom Pirates
1868,OP08-062-0,Big Mom Pirates
1869,OP08-063-0,Big Mom Pirates
1870,OP08-064-0,Big Mom Pirates
1871,OP08-065-0,Big Mom Pirates
1872,OP08-066-0,Big Mom Pirates
1873,OP08-067-0,Big Mom Pirates
1874,OP08-067-1,Big Mom Pirates
1875,OP08-068-0,Big Mom Pirates
1876,OP08-069-0,Former Rocks Pirates
1877,OP08-069-0,Big Mom Pirates
1878,OP08-069-1,Former Rocks Pirates
1879,OP08-069-1,Big Mom Pirates
1880,OP08-070-0,Big Mom Pirates
1881,OP08-071-0,Big Mom Pirates
1882,OP08-072-0,Big Mom Pirates
1883,OP08-073-0,Big Mom Pirates
1884,OP08-074-0,Animal Kingdom Pirates
1885,OP08-074-1,Animal Kingdom Pirates
1886,OP08-075-0,Big Mom Pirates
1887,OP08-076-0,The Four Emperors
1888,OP08-076-0,Big Mom Pirates
1889,OP08-077-0,The Four Emperors
1890,OP08-077-0,Animal Kingdom Pirates
1891,OP08-077-0,Big Mom Pirates
1892,OP08-078-0,Animal Kingdom Pirates
1893,OP08-079-0,Former Rocks Pirates
1894,OP08-079-0,Animal Kingdom Pirates
1895,OP08-079-1,Former Rocks Pirates
1896,OP08-079-1,Animal Kingdom Pirates
1897,OP08-080-0,Animal Kingdom Pirates
1898,OP08-080-1,Animal Kingdom Pirates
1899,OP08-081-0,CP0
1900,OP08-082-0,Animal Kingdom Pirates
1901,OP08-083-0,Animal Kingdom Pirates
1902,OP08-083-0,SMILE
1903,OP08-084-0,Animal Kingdom Pirates
1904,OP08-084-1,Animal Kingdom Pirates
1905,OP08-085-0,Fish-Man
1906,OP08-085-0,Straw Hat Crew
1907,OP08-086-0,Animal Kingdom Pirates
1908,OP08-086-0,SMILE
1909,OP08-087-0,Animal Kingdom Pirates
1910,OP08-087-0,On-Air Pirates
1911,OP08-088-0,The Flying Fish Riders
1912,OP08-089-0,Animal Kingdom Pirates
1913,OP08-089-0,Hawkins Pirates
1914,OP08-090-0,Animal Kingdom Pirates
1915,OP08-090-0,SMILE
1916,OP08-091-0,Animal Kingdom Pirates
1917,OP08-091-0,Former CP9
1918,OP08-092-0,Animal Kingdom Pirates
1919,OP08-093-0,Navy
1920,OP08-093-0,Drake Pirates
1921,OP08-093-0,Animal Kingdom Pirates
1922,OP08-094-0,Animal Kingdom Pirates
1923,OP08-095-0,Animal Kingdom Pirates
1924,OP08-095-0,Former CP9
1925,OP08-096-0,Blackbeard Pirates
1926,OP08-097-0,Animal Kingdom Pirates
1927,OP08-098-0,Jaya
1928,OP08-098-0,Sky Island
1929,OP08-098-0,Shandian Warrior
1930,OP08-098-1,Jaya
1931,OP08-098-1,Sky Island
1932,OP08-098-1,Shandian Warrior
1933,OP08-099-0,Jaya
1934,OP08-099-0,Sky Island
1935,OP08-099-0,Shandian Warrior
1936,OP08-100-0,Animal
1937,OP08-100-0,Jaya
1938,OP08-100-0,Sky Island
1939,OP08-101-0,Big Mom Pirates
1940,OP08-102-0,Big Mom Pirates
1941,OP08-103-0,Big Mom Pirates
1942,OP08-104-0,Big Mom Pirates
1943,OP08-105-0,Egghead
1944,OP08-105-0,Bonney Pirates
1945,OP08-105-1,Egghead
1946,OP08-105-1,Bonney Pirates
1947,OP08-106-0,Egghead
1948,OP08-106-0,Straw Hat Crew
1949,OP08-106-1,Egghead
1950,OP08-106-1,Straw Hat Crew
1951,OP08-107-0,Big Mom Pirates
1952,OP08-107-0,Homies
1953,OP08-108-0,Jaya
1954,OP08-108-0,Monkey Mountain Alliance
1955,OP08-109-0,Jaya
1956,OP08-109-0,Botanist
1957,OP08-110-0,Sky Island
1958,OP08-110-0,Shandian Warrior
1959,OP08-110-1,Sky Island
1960,OP08-110-1,Shandian Warrior
1961,OP08-111-0,Egghead
1962,OP08-111-0,Seraphim
1963,OP08-112-0,Egghead
1964,OP08-112-0,Seraphim
1965,OP08-112-1,Egghead
1966,OP08-112-1,Seraphim
1967,OP08-113-0,Egghead
1968,OP08-113-0,Seraphim
1969,OP08-114-0,Egghead
1970,OP08-114-0,Seraphim
1971,OP08-115-0,Sky Island
1972,OP08-115-0,Shandian Warrior
1973,OP08-116-0,Sky Island
1974,OP08-116-0,Shandian Warrior
1975,OP08-117-0,Sky Island
1976,OP08-117-0,Shandian Warrior
1977,OP08-118-0,Former Roger Pirates
1978,OP08-118-1,Former Roger Pirates
1979,OP08-118-2,Former Roger Pirates
1980,OP08-119-0,The Four Emperors
1981,OP08-119-0,Animal Kingdom Pirates
1982,OP08-119-0,Big Mom Pirates
1983,OP08-119-1,The Four Emperors
1984,OP08-119-1,Animal Kingdom Pirates
1985,OP08-119-1,Big Mom Pirates
1986,OP02-013-3,Whitebeard Pirates
1987,OP03-112-4,Big Mom Pirates
1988,ST02-007-3,Supernovas
1989,ST02-007-3,Bonney Pirates
1990,ST03-004-2,The Seven Warlords of the Sea
1991,ST03-004-2,Thriller Bark Pirates
1992,ST04-005-3,Animal Kingdom Pirates
1993,ST06-006-2,Navy
1994,OP07-001-0,Revolutionary Army
1995,OP07-001-1,Revolutionary Army
1996,OP07-002-0,FILM
1997,OP07-002-0,Neo Navy
1998,OP07-003-0,Goa Kingdom
1999,OP07-004-0,Mountain Bandits
2000,OP07-005-0,FILM
2001,OP07-005-0,Grantesoro
2002,OP07-005-1,FILM
2003,OP07-005-1,Grantesoro
2004,OP07-006-0,Goa Kingdom
2005,OP07-007-0,FILM
2006,OP07-007-0,Grantesoro
2007,OP07-008-0,FILM
2008,OP07-008-0,Grantesoro
2009,OP07-009-0,Mountain Bandits
2010,OP07-010-0,FILM
2011,OP07-010-0,Grantesoro
2012,OP07-011-0,Goa Kingdom
2013,OP07-011-0,Bluejam Pirates
2014,OP07-012-0,Goa Kingdom
2015,OP07-012-0,Bluejam Pirates
2016,OP07-013-0,Spade Pirates
2017,OP07-014-0,Lulucia Kingdom
2018,OP07-015-0,Revolutionary Army
2019,OP07-015-1,Revolutionary Army
2020,OP07-016-0,Revolutionary Army
2021,OP07-017-0,Revolutionary Army
2022,OP07-018-0,Impel Down
2023,OP07-018-0,Revolutionary Army
2024,OP07-019-0,Supernovas
2025,OP07-019-0,Bonney Pirates
2026,OP07-019-1,Supernovas
2027,OP07-019-1,Bonney Pirates
2028,OP07-020-0,Merfolk
2029,OP07-020-0,The Sun Pirates
2030,OP07-021-0,Supernovas
2031,OP07-021-0,Fallen Monk Pirates
2032,OP07-022-0,Land of Wano
2033,OP07-022-1,Land of Wano
2034,OP07-023-0,Supernovas
2035,OP07-023-0,Caribou Pirates
2036,OP07-024-0,Foolshout Island
2037,OP07-025-0,Supernovas
2038,OP07-025-0,Caribou Pirates
2039,OP07-026-0,Supernovas
2040,OP07-026-0,Bonney Pirates
2041,OP07-026-1,Supernovas
2042,OP07-026-1,Bonney Pirates
2043,OP07-027-0,Fish-Man
2044,OP07-027-0,The Sun Pirates
2045,OP07-028-0,Supernovas
2046,OP07-028-0,On-Air Pirates
2047,OP07-029-0,Supernovas
2048,OP07-029-0,Hawkins Pirates
2049,OP07-029-1,Supernovas
2050,OP07-029-1,Hawkins Pirates
2051,OP07-030-0,Animal
2052,OP07-031-0,Supernovas
2053,OP07-031-0,Barto Club
2054,OP07-032-0,Fish-Man
2055,OP07-032-0,The Sun Pirates
2056,OP07-033-0,Supernovas
2057,OP07-033-0,Straw Hat Crew
2058,OP07-034-0,Supernovas
2059,OP07-034-0,Straw Hat Crew
2060,OP07-035-0,Supernovas
2061,OP07-035-0,Fallen Monk Pirates
2062,OP07-036-0,Supernovas
2063,OP07-036-0,Straw Hat Crew
2064,OP07-037-0,Supernovas
2065,OP07-037-0,Bonney Pirates
2066,OP07-038-0,The Seven Warlords of the Sea
2067,OP07-038-0,Kuja Pirates
2068,OP07-038-1,The Seven Warlords of the Sea
2069,OP07-038-1,Kuja Pirates
2070,OP07-039-0,The Seven Warlords of the Sea
2071,OP07-040-0,The Seven Warlords of the Sea
2072,OP07-040-0,Baroque Works
2073,OP07-041-0,Amazon Lily
2074,OP07-042-0,The Seven Warlords of the Sea
2075,OP07-042-0,Thriller Bark Pirates
2076,OP07-043-0,Animal
2077,OP07-043-0,Kuja Pirates
2078,OP07-044-0,The Seven Warlords of the Sea
2079,OP07-045-0,Fish-Man
2080,OP07-045-0,The Seven Warlords of the Sea
2081,OP07-045-0,The Sun Pirates
2082,OP07-045-1,Fish-Man
2083,OP07-045-1,The Seven Warlords of the Sea
2084,OP07-045-1,The Sun Pirates
2085,OP07-046-0,Navy
2086,OP07-046-1,Navy
2087,OP07-047-0,The Seven Warlords of the Sea
2088,OP07-047-0,Heart Pirates
2089,OP07-047-1,The Seven Warlords of the Sea
2090,OP07-047-1,Heart Pirates
2091,OP07-048-0,The Seven Warlords of the Sea
2092,OP07-048-0,Donquixote Pirates
2093,OP07-049-0,Weevil's Mother
2094,OP07-050-0,Kuja Pirates
2095,OP07-051-0,The Seven Warlords of the Sea
2096,OP07-051-0,Kuja Pirates
2097,OP07-051-1,The Seven Warlords of the Sea
2098,OP07-051-1,Kuja Pirates
2099,OP07-051-2,The Seven Warlords of the Sea
2100,OP07-051-2,Kuja Pirates
2101,OP07-052-0,Kuja Pirates
2102,OP07-053-0,Whitebeard Pirates
2103,OP07-054-0,Amazon Lily
2104,OP07-055-0,Kuja Pirates
2105,OP07-056-0,The Seven Warlords of the Sea
2106,OP07-056-0,Kuja Pirates
2107,OP07-057-0,The Seven Warlords of the Sea
2108,OP07-057-0,Kuja Pirates
2109,OP07-058-0,Amazon Lily
2110,OP07-059-0,Foxy Pirates
2111,OP07-059-1,Foxy Pirates
2112,OP07-060-0,Foxy Pirates
2113,OP07-061-0,Kingdom of GERMA
2114,OP07-061-0,The Vinsmoke Family
2115,OP07-062-0,Kingdom of GERMA
2116,OP07-062-0,The Vinsmoke Family
2117,OP07-063-0,Fish-Man
2118,OP07-063-0,Foxy Pirates
2119,OP07-064-0,Straw Hat Crew
2120,OP07-064-1,Straw Hat Crew
2121,OP07-065-0,Foxy Pirates
2122,OP07-066-0,Animal
2123,OP07-066-0,Foxy Pirates
2124,OP07-067-0,Long Ring Long Land
2125,OP07-068-0,Foxy Pirates
2126,OP07-069-0,Foxy Pirates
2127,OP07-070-0,Giant
2128,OP07-070-0,Fish-Man
2129,OP07-070-0,Foxy Pirates
2130,OP07-071-0,Foxy Pirates
2131,OP07-071-1,Foxy Pirates
2132,OP07-072-0,Foxy Pirates
2133,OP07-072-1,Foxy Pirates
2134,OP07-073-0,Straw Hat Crew
2135,OP07-074-0,Animal
2136,OP07-074-0,Foxy Pirates
2137,OP07-075-0,Foxy Pirates
2138,OP07-076-0,Foxy Pirates
2139,OP07-077-0,The Four Emperors
2140,OP07-077-0,Land of Wano
2141,OP07-078-0,Foxy Pirates
2142,OP07-079-0,CP0
2143,OP07-079-1,CP0
2144,OP07-080-0,CP0
2145,OP07-081-0,CP0
2146,OP07-082-0,Thriller Bark Pirates
2147,OP07-082-0,Former Rocks Pirates
2148,OP07-083-0,The Seven Warlords of the Sea
2149,OP07-083-0,Thriller Bark Pirates
2150,OP07-084-0,CP0
2151,OP07-085-0,CP0
2152,OP07-085-1,CP0
2153,OP07-086-0,CP0
2154,OP07-087-0,World Government
2155,OP07-088-0,Animal
2156,OP07-088-0,CP0
2157,OP07-089-0,CP0
2158,OP07-090-0,Journalist
2159,OP07-091-0,Straw Hat Crew
2160,OP07-092-0,CP0
2161,OP07-093-0,CP0
2162,OP07-094-0,CP9
2163,OP07-095-0,CP9
2164,OP07-096-0,CP9
2165,OP07-097-0,Scientist
2166,OP07-097-0,Egghead
2167,OP07-097-1,Scientist
2168,OP07-097-1,Egghead
2169,OP07-098-0,Scientist
2170,OP07-098-0,Egghead
2171,OP07-099-0,Egghead
2172,OP07-099-0,Straw Hat Crew
2173,OP07-100-0,Scientist
2174,OP07-100-0,Egghead
2175,OP07-101-0,Scientist
2176,OP07-101-0,Egghead
2177,OP07-102-0,Fish-Man
2178,OP07-102-0,Egghead
2179,OP07-102-0,Straw Hat Crew
2180,OP07-103-0,Animal
2181,OP07-103-0,Egghead
2182,OP07-103-0,Straw Hat Crew
2183,OP07-104-0,Egghead
2184,OP07-104-0,Straw Hat Crew
2185,OP07-105-0,Scientist
2186,OP07-105-0,Egghead
2187,OP07-106-0,Animal
2188,OP07-106-0,Sky Island
2189,OP07-107-0,Egghead
2190,OP07-107-0,Straw Hat Crew
2191,OP07-107-1,Egghead
2192,OP07-107-1,Straw Hat Crew
2193,OP07-108-0,Egghead
2194,OP07-109-0,The Four Emperors
2195,OP07-109-0,Egghead
2196,OP07-109-0,Straw Hat Crew
2197,OP07-109-1,The Four Emperors
2198,OP07-109-1,Egghead
2199,OP07-109-1,Straw Hat Crew
2200,OP07-110-0,Scientist
2201,OP07-110-0,Egghead
2202,OP07-111-0,Scientist
2203,OP07-111-0,Egghead
2204,OP07-111-1,Scientist
2205,OP07-111-1,Egghead
2206,OP07-112-0,Dressrosa
2207,OP07-112-0,Revolutionary Army
2208,OP07-113-0,Egghead
2209,OP07-113-0,Straw Hat Crew
2210,OP07-114-0,Scientist
2211,OP07-114-0,Egghead
2212,OP07-115-0,Scientist
2213,OP07-115-0,Egghead
2214,OP07-116-0,Land of Wano
2215,OP07-116-0,The Akazaya Nine
2216,OP07-117-0,Egghead
2217,OP07-118-0,Revolutionary Army
2218,OP07-118-1,Revolutionary Army
2219,OP07-119-0,Whitebeard Pirates
2220,OP07-119-1,Whitebeard Pirates
2221,OP01-035-2,Land of Wano
2222,OP01-035-2,The Akazaya Nine
2223,OP01-073-2,The Seven Warlords of the Sea
2224,OP01-073-2,Donquixote Pirates
2225,OP03-003-1,Land of Wano
2226,OP03-003-1,Whitebeard Pirates
2227,OP03-078-2,Navy
2228,OP05-074-3,Kid Pirates
2229,OP06-101-2,Straw Hat Crew
2230,OP06-001-0,FILM
2231,OP06-001-1,FILM
2232,OP06-002-0,Revolutionary Army
2233,OP06-004-0,FILM
2234,OP06-004-0,Omatsuri Island
2235,OP06-005-0,FILM
2236,OP06-005-0,Former Navy
2237,OP06-005-0,Gasparde Pirates
2238,OP06-006-0,FILM
2239,OP06-006-0,Asuka Island
2240,OP06-007-0,FILM
2241,OP06-007-0,The Four Emperors
2242,OP06-007-0,Red-Haired Pirates
2243,OP06-007-1,FILM
2244,OP06-007-1,The Four Emperors
2245,OP06-007-1,Red-Haired Pirates
2246,OP06-008-0,FILM
2247,OP06-008-0,Mugiwara Chase
2248,OP06-009-0,FILM
2249,OP06-009-0,Shipbuilding Town
2250,OP06-009-1,FILM
2251,OP06-009-1,Shipbuilding Town
2252,OP06-010-0,FILM
2253,OP06-010-0,The Pirates Fest
2254,OP06-011-0,FILM
2255,OP06-012-0,FILM
2256,OP06-012-0,Trump Pirates
2257,OP06-013-0,FILM
2258,OP06-013-0,Straw Hat Crew
2259,OP06-013-1,FILM
2260,OP06-013-1,Straw Hat Crew
