alias_id,character_id,alias_text,source_dataset
1285,581,"Miss Monday, Sister",onepiece_wiki
1286,581,Misu Mandē,onepiece_wiki
1287,582,Misu Sāsudē,onepiece_wiki
1288,582,Miss Thursday,onepiece_wiki
1289,583,Miss Father's Day,onepiece_wiki
1290,583,Ms. Father's Day,onepiece_wiki
1291,583,Misu Fāzāzu Dē,onepiece_wiki
1292,583,"Miss Father's Day (ミス・ファーザーズデー, Misu Fāzāzu Dē?)",onepiece_wiki
1293,584,Minozebra,onepiece_wiki
1294,584,Minozebura,onepiece_wiki
1295,585,Misery,onepiece_wiki
1296,585,Mizarī,onepiece_wiki
1297,586,Misu Furaidē,onepiece_wiki
1298,586,Miss Friday,onepiece_wiki
1299,587,Minoruba,onepiece_wiki
1300,588,Minotaurus,onepiece_wiki
1301,588,Minotaurosu,onepiece_wiki
1302,588,Minotaur,onepiece_wiki
1303,589,Miss Catherina,onepiece_wiki
1304,589,Misu Kyasarīna,onepiece_wiki
1305,589,Miss Katherina,onepiece_wiki
1306,590,Minorhinoceros,onepiece_wiki
1307,590,Minorinokerosu,onepiece_wiki
1308,591,Minokoala,onepiece_wiki
1309,591,Minokoara,onepiece_wiki
1310,592,Minochihuahua,onepiece_wiki
1311,592,Minochiwawa,onepiece_wiki
1312,593,Minister of the Right,onepiece_wiki
1313,593,Udaijin,onepiece_wiki
1314,594,Minatomo,onepiece_wiki
1315,595,Milo,onepiece_wiki
1316,595,"Onepoco (ワンポコ, Wanpoko?, Viz: Onepoko)",onepiece_wiki
1317,595,Miro,onepiece_wiki
1318,596,Mille Pine,onepiece_wiki
1319,596,Mire Pain,onepiece_wiki
1320,596,Millet Pine,onepiece_wiki
1321,594,Minatomo-san,onepiece_wiki
1322,597,Milky,onepiece_wiki
1323,597,Mirukī,onepiece_wiki
1324,598,Sadaijin,onepiece_wiki
1325,598,Minister of the Left,onepiece_wiki
1326,599,Mikio Itū,onepiece_wiki
1327,599,Mikio Itoo,onepiece_wiki
1328,600,Mikīta,onepiece_wiki
1329,600,"""Miss Valentine"" (ミス・バレンタイン, Misu Barentain?)",onepiece_wiki
1330,600,Mikita,onepiece_wiki
1331,600,Kiro Kiro no Mi,onepiece_wiki
1332,601,Mikazuki,onepiece_wiki
1333,602,Mihar,onepiece_wiki
1334,602,Mihāru,onepiece_wiki
1335,602,Mihal,onepiece_wiki
1336,603,Mello,onepiece_wiki
1337,603,Mero,onepiece_wiki
1338,604,Megaro,onepiece_wiki
1339,604,Megalo,onepiece_wiki
1340,605,Makkinrī,onepiece_wiki
1341,605,McKinley,onepiece_wiki
1342,606,Meadows,onepiece_wiki
1343,606,Medōzu,onepiece_wiki
1344,607,Merry,onepiece_wiki
1345,607,Merī,onepiece_wiki
1346,608,Mekashāku,onepiece_wiki
1347,608,Mecha-Shark,onepiece_wiki
1348,609,Makugai,onepiece_wiki
1349,609,McGuy,onepiece_wiki
1350,610,Makkusu Mākusu,onepiece_wiki
1351,610,MAX（マックス） マークス,onepiece_wiki
1352,610,MAX Marx,onepiece_wiki
1353,611,Maynard,onepiece_wiki
1354,611,"""Capman"" (キャップマン, Kyappuman?)",onepiece_wiki
1355,611,Meinādo,onepiece_wiki
1356,612,Eyelashes,onepiece_wiki
1357,612,Matsuge,onepiece_wiki
1358,613,Mayushika,onepiece_wiki
1359,613,Mayushka,onepiece_wiki
1360,614,Matoryō Hime-tachi,onepiece_wiki
1361,614,Mattryoshesses,onepiece_wiki
1362,614,Matryo Princesses,onepiece_wiki
1363,615,Master of the Waters,onepiece_wiki
1364,615,Umi no Nushi,onepiece_wiki
1365,616,Master,onepiece_wiki
1366,616,Oyakata,onepiece_wiki
1367,617,Massui,onepiece_wiki
1368,618,Masukudo Dyūsu,onepiece_wiki
1369,618,Masked Deuce,onepiece_wiki
1370,619,Maujii,onepiece_wiki
1371,619,"Mouji, Mousey",onepiece_wiki
1372,620,Masira,onepiece_wiki
1373,620,Mashira,onepiece_wiki
1374,621,Marumiēta,onepiece_wiki
1375,621,Marmieta,onepiece_wiki
1376,621,Marumieta,onepiece_wiki
1377,622,Mario,onepiece_wiki
1378,623,Marshall D. Teech,onepiece_wiki
1379,623,Māsharu Dī Tīchi,onepiece_wiki
1380,623,Marshall D. Teach,onepiece_wiki
1381,623,Gura Gura no Mi,onepiece_wiki
1382,624,Marin,onepiece_wiki
1383,625,Maririn,onepiece_wiki
1384,625,Marilyn,onepiece_wiki
1385,626,Mash,onepiece_wiki
1386,626,Masshu,onepiece_wiki
1387,627,Marie,onepiece_wiki
1388,627,Marī,onepiece_wiki
1389,628,Marianne,onepiece_wiki
1390,628,Mariannu,onepiece_wiki
1391,628,"""Miss Goldenweek"" (ミス・ゴールデンウィーク, Misu Gōruden Wīku?, 4Kids: ""Ms. April Fools Day"")",onepiece_wiki
1392,629,Māgaretto,onepiece_wiki
1393,629,Marguerite,onepiece_wiki
1394,630,Margarita,onepiece_wiki
1395,630,Marugarīta,onepiece_wiki
1396,631,Maria Napole,onepiece_wiki
1397,631,Maria Napore,onepiece_wiki
1398,632,Marcus Mars,onepiece_wiki
1399,632,Mākasu Māzu Sei,onepiece_wiki
1400,632,St. Marcus Mars,onepiece_wiki
1401,633,Mashikaku,onepiece_wiki
1402,634,Mari,onepiece_wiki
1403,635,Maruko,onepiece_wiki
1404,635,Marco,onepiece_wiki
1405,635,"Tori Tori no Mi, Model: Phoenix",onepiece_wiki
1406,636,Mancherie,onepiece_wiki
1407,636,Chiyu Chiyu no Mi,onepiece_wiki
1408,636,Mansherī,onepiece_wiki
1409,636,Mansherry,onepiece_wiki
1410,637,Manjarō,onepiece_wiki
1411,637,Manjaro,onepiece_wiki
1412,638,Mani,onepiece_wiki
1413,639,Makko,onepiece_wiki
1414,639,Makkō,onepiece_wiki
1415,640,Maki,onepiece_wiki
1416,641,Makino,onepiece_wiki
1417,642,Meidi,onepiece_wiki
1418,642,Maidy,onepiece_wiki
1419,643,Maha,onepiece_wiki
1420,644,"Mamboshi, Manboshi",onepiece_wiki
1421,644,Manboshi,onepiece_wiki
1422,645,Magra,onepiece_wiki
1423,645,Magura,onepiece_wiki
1424,646,Doku Doku no Mi,onepiece_wiki
1425,646,Mazeran,onepiece_wiki
1426,646,Magellan,onepiece_wiki
1427,647,Madillo-Man,onepiece_wiki
1428,647,Madilloman,onepiece_wiki
1429,647,Majiroman,onepiece_wiki
1430,648,Macro,onepiece_wiki
1431,648,Macro (Automata),onepiece_wiki
1432,648,Makuro,onepiece_wiki
1433,649,Macro,onepiece_wiki
1434,649,Macro (Macro Pirates),onepiece_wiki
1435,649,Makuro,onepiece_wiki
1436,650,Machvise,onepiece_wiki
1437,650,Ton Ton no Mi,onepiece_wiki
1438,650,Mach Vise,onepiece_wiki
1439,650,Mahhabaisu,onepiece_wiki
1440,651,Lulis,onepiece_wiki
1441,651,Rurisu,onepiece_wiki
1442,652,Ru Ferudo,onepiece_wiki
1443,652,Lu Feld,onepiece_wiki
1444,652,Du Feld,onepiece_wiki
1445,653,Lucky Roo,onepiece_wiki
1446,653,Rakkī Rū,onepiece_wiki
1447,653,Lucky Roux,onepiece_wiki
1448,654,Kinkai no Nushi,onepiece_wiki
1449,654,Master of the Near Sea,onepiece_wiki
1450,654,"""Local Sea Monster""",onepiece_wiki
1451,654,Lord of the Coast,onepiece_wiki
1452,655,Lonz,onepiece_wiki
1453,655,Ronzu,onepiece_wiki
1454,656,Lola,onepiece_wiki
1455,656,Rōra,onepiece_wiki
1456,657,Roki,onepiece_wiki
1457,657,Loki,onepiece_wiki
1458,658,Lip Doughty,onepiece_wiki
1459,658,Rippu Douti,onepiece_wiki
1460,659,リトルオーズJr.,onepiece_wiki
1461,659,Little Oars Jr.,onepiece_wiki
1462,659,Ritoru Ōzu Junia,onepiece_wiki
1463,660,Raionbuta,onepiece_wiki
1464,660,Lionbuta,onepiece_wiki
1465,661,Lines,onepiece_wiki
1466,661,Rainzu,onepiece_wiki
1467,662,Lindbergh,onepiece_wiki
1468,662,Rindobāgu,onepiece_wiki
1469,663,Raimujūsu,onepiece_wiki
1470,663,Lime Juice,onepiece_wiki
1471,663,Limejuice,onepiece_wiki
1472,664,Lily,onepiece_wiki
1473,664,Rirī,onepiece_wiki
1474,665,Rinaria,onepiece_wiki
1475,665,Linaria,onepiece_wiki
1476,666,Lilith,onepiece_wiki
1477,666,Ririsu,onepiece_wiki
1478,667,Leonero,onepiece_wiki
1479,667,Reonero,onepiece_wiki
1480,668,Reo,onepiece_wiki
1481,668,Leo,onepiece_wiki
1482,668,Nui Nui no Mi,onepiece_wiki
1483,669,Buraggu Men,onepiece_wiki
1484,669,Brag Men,onepiece_wiki
1485,670,Rassū,onepiece_wiki
1486,670,Lassoo,onepiece_wiki
1487,670,"Inu Inu no Mi, Model: Dachshund",onepiece_wiki
1488,671,Lasky,onepiece_wiki
1489,671,Laskey,onepiece_wiki
1490,671,Rasukī,onepiece_wiki
1491,672,Rao Jī,onepiece_wiki
1492,672,ラオG（ジー）,onepiece_wiki
1493,672,Lao G,onepiece_wiki
1494,673,Raffit,onepiece_wiki
1495,673,Lafitte,onepiece_wiki
1496,673,Laffitte,onepiece_wiki
1497,673,Rafitto,onepiece_wiki
1498,674,Remonchīzu,onepiece_wiki
1499,674,Lemoncheese,onepiece_wiki
1500,675,Redi Tsurī,onepiece_wiki
1501,675,Lady Tree,onepiece_wiki
1502,676,Lacuba,onepiece_wiki
1503,676,Rakyūba,onepiece_wiki
1504,677,Lacroix,onepiece_wiki
1505,677,Rakurowa,onepiece_wiki
1506,678,Kyukyu,onepiece_wiki
1507,678,Firstaid,onepiece_wiki
1508,678,Kyūkyū,onepiece_wiki
1509,679,Raboon,onepiece_wiki
1510,679,Laboon,onepiece_wiki
1511,679,Rabūn,onepiece_wiki
1512,680,Kyuīn,onepiece_wiki
1513,680,Kyuin,onepiece_wiki
1514,680,Kuween,onepiece_wiki
1515,681,Kyūji,onepiece_wiki
1516,681,Kyuji,onepiece_wiki
1517,682,", ""The Invincible Gladiator""",onepiece_wiki
1518,682,"""Thunder Soldier of Rage"" (怒りの雷兵, Ikari no Kaminari Hei?, Viz: ""The Angry Lightning Soldier"")",onepiece_wiki
1519,682,Kyros,onepiece_wiki
1520,682,Kyurosu,onepiece_wiki
1521,683,Kurozumi Semimaru,onepiece_wiki
1522,683,Bari Bari no Mi,onepiece_wiki
1523,684,Kurozumi Tama,onepiece_wiki
1524,684,Kibi Kibi no Mi,onepiece_wiki
1525,685,Kuzan,onepiece_wiki
1526,685,Hie Hie no Mi,onepiece_wiki
1527,685,"Aokiji (青雉, Aokiji?, literally meaning ""Blue Pheasant"")",onepiece_wiki
1528,686,Kurotsuru,onepiece_wiki
1529,686,Blackbeard,onepiece_wiki
1530,687,Kurozumi Higurashi,onepiece_wiki
1531,687,Mane Mane no Mi,onepiece_wiki
1532,688,Kurozumi Orochi,onepiece_wiki
1533,688,"Hebi Hebi no Mi, Model: Yamata no Orochi",onepiece_wiki
1534,689,Kurozumi Kanjūrō,onepiece_wiki
1535,689,Kurozumi Kanjuro,onepiece_wiki
1536,689,Fude Fude no Mi,onepiece_wiki
1537,690,Kurosawa,onepiece_wiki
1538,691,Kuromārimo,onepiece_wiki
1539,691,Kuromarimo,onepiece_wiki
1540,692,Kuroobi,onepiece_wiki
1541,692,Kuro'obi,onepiece_wiki
1542,693,Kurokoma,onepiece_wiki
1543,694,Kuro,onepiece_wiki
1544,694,"""Klahadore"" (クラハドール, Kurahadōru?)",onepiece_wiki
1545,695,Kumacy,onepiece_wiki
1546,695,Kumashi,onepiece_wiki
1547,695,Kumashī,onepiece_wiki
1548,696,Kunyun,onepiece_wiki
1549,697,Kuni-san,onepiece_wiki
1550,697,Kuni,onepiece_wiki
1551,698,"""Doctorine"" (ドクトリーヌ, Dokutorīnu?)",onepiece_wiki
1552,698,Kureha,onepiece_wiki
1553,699,Kumaē,onepiece_wiki
1554,699,Kuma-A,onepiece_wiki
1555,699,Kumae,onepiece_wiki
1556,700,Kumadori Yamanba-ko,onepiece_wiki
1557,700,Kumadori Yamanbako,onepiece_wiki
1558,701,Kumagorō,onepiece_wiki
1559,701,Kumagoro,onepiece_wiki
1560,702,Kumadori,onepiece_wiki
1561,703,Kukai,onepiece_wiki
1562,703,Kūkai,onepiece_wiki
1563,704,Kujaku,onepiece_wiki
1564,704,Muchi Muchi no Mi,onepiece_wiki
1565,705,Toki Toki no Mi,onepiece_wiki
1566,705,Kōzuki Toki,onepiece_wiki
1567,705,Kouzuki Toki,onepiece_wiki
1568,705,Kozuki Toki,onepiece_wiki
1569,706,Krieg,onepiece_wiki
1570,706,Kurīku,onepiece_wiki
1571,707,Kozuki Sukiyaki,onepiece_wiki
1572,707,Kōzuki Sukiyaki,onepiece_wiki
1573,707,"""Tenguyama Hitetsu"" (天狗山飛徹, Tenguyama Hitetsu?)",onepiece_wiki
1574,708,Kōzuki Oden,onepiece_wiki
1575,708,Kozuki Oden,onepiece_wiki
1576,708,Kouzuki Oden,onepiece_wiki
1577,709,Kōzuki Momonosuke,onepiece_wiki
1578,709,"Uo Uo no Mi, Model: Seiryu (Artificial)",onepiece_wiki
1579,709,Kouzuki Momonosuke,onepiece_wiki
1580,709,Kozuki Momonosuke,onepiece_wiki
1581,710,Koyama,onepiece_wiki
1582,711,Kozuki Hiyori,onepiece_wiki
1583,711,Kouzuki Hiyori,onepiece_wiki
1584,711,Kōzuki Hiyori,onepiece_wiki
1585,711,"""Komurasaki"" (小紫, Komurasaki?)",onepiece_wiki
1586,712,Koze and Packy,onepiece_wiki
1587,712,Koze to Pakkī,onepiece_wiki
1588,712,KozePacky,onepiece_wiki
1589,713,Kotetsu,onepiece_wiki
1590,714,Kōza,onepiece_wiki
1591,714,Koza,onepiece_wiki
1592,715,Kotatsu,onepiece_wiki
1593,716,Kop,onepiece_wiki
1594,716,Koppu,onepiece_wiki
1595,716,Kopp,onepiece_wiki
1596,717,Comane,onepiece_wiki
1597,717,Komane,onepiece_wiki
1598,718,Kongu,onepiece_wiki
1599,718,Kong,onepiece_wiki
1600,719,Komakkofu,onepiece_wiki
1601,719,Komakkov,onepiece_wiki
1602,720,Konbu,onepiece_wiki
1603,720,Kombu,onepiece_wiki
1604,721,Kokoro,onepiece_wiki
1605,722,Komachiyo,onepiece_wiki
1606,723,Kojūrō,onepiece_wiki
1607,723,Kojuro,onepiece_wiki
1608,724,Koito,onepiece_wiki
1609,725,Kōbē,onepiece_wiki
1610,725,Kobe,onepiece_wiki
1611,725,Kobei,onepiece_wiki
1612,726,Koda,onepiece_wiki
1613,726,Kōda,onepiece_wiki
1614,727,Koara,onepiece_wiki
1615,727,Koala,onepiece_wiki
1616,728,Kisegawa,onepiece_wiki
1617,729,Kitton,onepiece_wiki
1618,730,Kobī,onepiece_wiki
1619,730,Koby,onepiece_wiki
1620,731,Mozu & Kiui,onepiece_wiki
1621,731,Mozu and Kiwi,onepiece_wiki
1622,732,Kinoko,onepiece_wiki
1623,732,Mushroom,onepiece_wiki
1624,733,Kinga,onepiece_wiki
1625,734,Kingudyū,onepiece_wiki
1626,734,Kingdew,onepiece_wiki
1627,735,Kingbaum,onepiece_wiki
1628,735,Kingubāmu,onepiece_wiki
1629,736,Kinderella,onepiece_wiki
1630,736,Kinderera,onepiece_wiki
1631,737,Kingu,onepiece_wiki
1632,737,"Ryu Ryu no Mi, Model: Pteranodon",onepiece_wiki
1633,737,King,onepiece_wiki
1634,738,Kirintaurosu,onepiece_wiki
1635,738,Kirintauros,onepiece_wiki
1636,739,Kirinkodanuki,onepiece_wiki
1637,740,Kinbo,onepiece_wiki
1638,740,Kinbō,onepiece_wiki
1639,741,Kirā,onepiece_wiki
1640,741,"""Kamazo the Manslayer"" (人斬り鎌ぞう, Hitokiri Kamazō?, VIZ: ""Hitokiri Kamazo"")",onepiece_wiki
1641,741,Killer,onepiece_wiki
1642,742,Fuku Fuku no Mi,onepiece_wiki
1643,742,Kin'emon,onepiece_wiki
1644,743,Kikyo,onepiece_wiki
1645,743,Kikyō,onepiece_wiki
1646,744,Kiku,onepiece_wiki
1647,745,Kikipatsu,onepiece_wiki
1648,746,"O-Kiku (お菊, O-Kiku?, English: ""Okiku"")",onepiece_wiki
1649,746,Kikunojo,onepiece_wiki
1650,746,Kikunojō,onepiece_wiki
1651,747,Kimel,onepiece_wiki
1652,747,Kimeru,onepiece_wiki
1653,748,Kibin,onepiece_wiki
1654,749,Kibagaeru,onepiece_wiki
1655,750,Kerī Fanku,onepiece_wiki
1656,750,Kelly Funk,onepiece_wiki
1657,750,Jake Jake no Mi,onepiece_wiki
1658,751,Kīsu,onepiece_wiki
1659,751,Keith,onepiece_wiki
1660,752,Kebi,onepiece_wiki
1661,753,Kiefu,onepiece_wiki
1662,753,Kiev,onepiece_wiki
1663,754,Kazenbō,onepiece_wiki
1664,754,Kazenbo,onepiece_wiki
1665,755,Kechatch,onepiece_wiki
1666,755,Kechatchi,onepiece_wiki
1667,756,Katsuzo,onepiece_wiki
1668,756,Katsuzō,onepiece_wiki
1669,757,Kazekage,onepiece_wiki
1670,758,"Gyukimaru (牛鬼丸, Gyūkimaru?)",onepiece_wiki
1671,758,Kawamatsu,onepiece_wiki
1672,759,Kaya,onepiece_wiki
1673,760,Kashigami,onepiece_wiki
1674,761,Kashii,onepiece_wiki
1675,761,Kāshī,onepiece_wiki
1676,762,Karma,onepiece_wiki
1677,762,Karuma,onepiece_wiki
1678,763,Kalu,onepiece_wiki
1679,763,Karoo,onepiece_wiki
1680,763,Karū,onepiece_wiki
1681,764,Karasu,onepiece_wiki
1682,764,Susu Susu no Mi,onepiece_wiki
1683,765,Kanezenī,onepiece_wiki
1684,765,Moneypenny,onepiece_wiki
1685,765,Kanezenny,onepiece_wiki
1686,766,KasagonKasagoba,onepiece_wiki
1687,766,Kasagoba,onepiece_wiki
1688,767,Kasa,onepiece_wiki
1689,768,Kaneshiro,onepiece_wiki
1690,769,Kappa,onepiece_wiki
1691,770,Kamijirō,onepiece_wiki
1692,770,Kamijiro,onepiece_wiki
1693,771,Kamekichi,onepiece_wiki
1694,772,Karifa,onepiece_wiki
1695,772,Awa Awa no Mi,onepiece_wiki
1696,772,Kalifa,onepiece_wiki
1697,773,Karugara,onepiece_wiki
1698,773,Kalgara,onepiece_wiki
1699,773,KalgaraCalgara,onepiece_wiki
1700,774,Kakunoshin,onepiece_wiki
1701,775,Blockhead,onepiece_wiki
1702,775,Kakukaku,onepiece_wiki
1703,776,Kaku,onepiece_wiki
1704,776,Kaku (Kyoshiro Family),onepiece_wiki
1705,776,Kaku-san,onepiece_wiki
1706,777,Kamakiri,onepiece_wiki
1707,778,Kairo Kureyo,onepiece_wiki
1708,778,Spara Heetpack,onepiece_wiki
1709,779,Kaku,onepiece_wiki
1710,779,"Ushi Ushi no Mi, Model: Giraffe",onepiece_wiki
1711,779,Kaku (CP0),onepiece_wiki
1712,780,Kairiken,onepiece_wiki
1713,781,Kairen,onepiece_wiki
1714,782,Kagikko,onepiece_wiki
1715,782,Keygan,onepiece_wiki
1716,783,"Uo Uo no Mi, Model: Seiryu",onepiece_wiki
1717,783,Kaido,onepiece_wiki
1718,783,Kaidō,onepiece_wiki
1719,783,Kaidou,onepiece_wiki
1720,784,Kadaru,onepiece_wiki
1721,784,Kadar,onepiece_wiki
1722,785,Kagerō,onepiece_wiki
1723,785,Kagero,onepiece_wiki
1724,786,Julius,onepiece_wiki
1725,786,Yuriusu,onepiece_wiki
1726,787,Juki,onepiece_wiki
1727,787,Jūki,onepiece_wiki
1728,788,Cub,onepiece_wiki
1729,788,Kabu,onepiece_wiki
1730,788,"Mushi Mushi no Mi, Model: Kabutomushi",onepiece_wiki
1731,789,Judi,onepiece_wiki
1732,789,Judy,onepiece_wiki
1733,790,Junan,onepiece_wiki
1734,791,Jozu,onepiece_wiki
1735,791,Kira Kira no Mi,onepiece_wiki
1736,792,Joyboy,onepiece_wiki
1737,792,Joi Bōi,onepiece_wiki
1738,792,Joy Boy,onepiece_wiki
1739,793,Jujiro,onepiece_wiki
1740,793,Jūjirō,onepiece_wiki
1741,794,Yosefu,onepiece_wiki
1742,794,Joseph,onepiece_wiki
1743,795,Joshu,onepiece_wiki
1744,796,Jorge,onepiece_wiki
1745,796,George,onepiece_wiki
1746,796,Joruji,onepiece_wiki
1747,797,Johnny,onepiece_wiki
1748,797,Jonī,onepiece_wiki
1749,798,Jorul,onepiece_wiki
1750,798,Yoruru,onepiece_wiki
1751,799,John,onepiece_wiki
1752,799,Jon,onepiece_wiki
1753,800,Jobo,onepiece_wiki
1754,801,John Giant,onepiece_wiki
1755,801,Jon Jaianto,onepiece_wiki
1756,802,Jizō,onepiece_wiki
1757,802,Jizo,onepiece_wiki
1758,803,Jiron,onepiece_wiki
1759,804,Jo,onepiece_wiki
1760,804,Jō,onepiece_wiki
1761,805,Jibuemon,onepiece_wiki
1762,806,Jigoku Benten,onepiece_wiki
1763,807,Jinbe,onepiece_wiki
1764,807,Jimbei,onepiece_wiki
1765,807,Jinbē,onepiece_wiki
1766,808,Jigra,onepiece_wiki
1767,808,Jigura,onepiece_wiki
1768,809,"Conney (コニー, Konī?)",onepiece_wiki
1769,809,Jewelry Bonney,onepiece_wiki
1770,809,Juerī Bonī,onepiece_wiki
1771,809,Toshi Toshi no Mi,onepiece_wiki
1772,810,Jigoro,onepiece_wiki
1773,810,Jigorō,onepiece_wiki
1774,811,Jerry,onepiece_wiki
1775,811,Jerī,onepiece_wiki
1776,812,Jero,onepiece_wiki
1777,813,Jīzasu Bājesu,onepiece_wiki
1778,813,G. Zass Burgess,onepiece_wiki
1779,813,Riki Riki no Mi,onepiece_wiki
1780,813,Jesus Burgess,onepiece_wiki
1781,813,"""Mr. Store"" (Mr.ストア, Misutā Sutoa?)",onepiece_wiki
1782,814,Mock Town,onepiece_wiki
1783,814,Mokku Taun,onepiece_wiki
1784,815,Jeep,onepiece_wiki
1785,815,Jīpu,onepiece_wiki
1786,816,Jean Goen,onepiece_wiki
1787,816,Dez Tinny,onepiece_wiki
1788,816,Jan Goen,onepiece_wiki
1789,817,Jean Bart,onepiece_wiki
1790,817,Janbāru,onepiece_wiki
1791,818,Jeet,onepiece_wiki
1792,818,Jetto,onepiece_wiki
1793,818,Jet,onepiece_wiki
1794,819,Jan Ango,onepiece_wiki
1795,819,Jean Ango,onepiece_wiki
1796,820,Jarul,onepiece_wiki
1797,820,Yaruru,onepiece_wiki
1798,821,Jaygarcia Saturn,onepiece_wiki
1799,821,St. Jaygarcia Saturn,onepiece_wiki
1800,821,Jeigarushia Satān Sei,onepiece_wiki
1801,822,Django,onepiece_wiki
1802,822,Jango,onepiece_wiki
1803,823,Jaki,onepiece_wiki
1804,824,Jalmack,onepiece_wiki
1805,824,Jarumakku Sei,onepiece_wiki
1806,824,Saint Jalmack,onepiece_wiki
1807,825,ハグワール・D（ディー）・サウロ,onepiece_wiki
1808,825,Haguwāru Dī Sauro,onepiece_wiki
1809,825,Jaguar D. Saul,onepiece_wiki
1810,826,Jackson Burner,onepiece_wiki
1811,826,Jakusonbanā,onepiece_wiki
1812,826,Jacksonbanner,onepiece_wiki
1813,827,Zombie,onepiece_wiki
1814,827,Zonbi,onepiece_wiki
1815,828,Jabura,onepiece_wiki
1816,828,Jabra,onepiece_wiki
1817,828,"Inu Inu no Mi, Model: Wolf",onepiece_wiki
1818,829,Jagger,onepiece_wiki
1819,829,Jagā,onepiece_wiki
1820,829,Jaguar,onepiece_wiki
1821,830,Jakku,onepiece_wiki
1822,830,"Zou Zou no Mi, Model: Mammoth",onepiece_wiki
1823,830,Jack,onepiece_wiki
1824,831,Iyan'ēnō Chinode,onepiece_wiki
1825,831,Iyan'eno Chinode,onepiece_wiki
1826,832,Iwatobi,onepiece_wiki
1827,833,Izō,onepiece_wiki
1828,833,Izo,onepiece_wiki
1829,833,Izou,onepiece_wiki
1830,834,Itomimizu,onepiece_wiki
1831,835,Isuka,onepiece_wiki
1832,836,Zushi Zushi no Mi,onepiece_wiki
1833,836,"""Fujitora"" (藤虎, Fujitora?, literally meaning ""Wisteria Tiger"")",onepiece_wiki
1834,836,Isshō,onepiece_wiki
1835,836,Issho,onepiece_wiki
1836,837,Ishilly,onepiece_wiki
1837,837,Ishirī,onepiece_wiki
1838,837,Ishily,onepiece_wiki
1839,838,Island Eater,onepiece_wiki
1840,838,Shima Kui,onepiece_wiki
1841,839,Islewan,onepiece_wiki
1842,839,Airuwan,onepiece_wiki
1843,840,Verree Finework,onepiece_wiki
1844,840,Ishigo Shitemanna,onepiece_wiki
1845,840,Īshigo Shiteman'na,onepiece_wiki
1846,841,Isa,onepiece_wiki
1847,841,Īsa,onepiece_wiki
1848,842,Matsu,onepiece_wiki
1849,842,Ipponmatsu,onepiece_wiki
1850,843,Inoichibannosuke,onepiece_wiki
1851,844,DogstormDogupine,onepiece_wiki
1852,844,Inuarashi,onepiece_wiki
1853,845,Ipponume,onepiece_wiki
1854,845,Ippon Ume,onepiece_wiki
1855,846,Inuppe,onepiece_wiki
1856,846,Dog PenguinInuppe,onepiece_wiki
1857,847,Indigo,onepiece_wiki
1858,848,Inukai,onepiece_wiki
1859,849,Inheru,onepiece_wiki
1860,849,Inhel,onepiece_wiki
1861,850,Inbi,onepiece_wiki
1862,851,Ikkaku,onepiece_wiki
1863,851,Ikkaku (Heart Pirates),onepiece_wiki
1864,852,Ikkaku,onepiece_wiki
1865,852,Ikkaku (Wano),onepiece_wiki
1866,853,Imu,onepiece_wiki
1867,854,Choki Choki no Mi,onepiece_wiki
1868,854,Inazuma,onepiece_wiki
1869,855,"""Mr. 8""（ミスター・エイト） (Misutā Eito?) (former)",onepiece_wiki
1870,855,Igaramu,onepiece_wiki
1871,855,"""Igarappoi"" (イガラッポイ?)",onepiece_wiki
1872,855,Igaram,onepiece_wiki
1873,856,Ikaros Much,onepiece_wiki
1874,856,Ikarosu Muhhi,onepiece_wiki
1875,857,Ideo,onepiece_wiki
1876,858,Ideaman,onepiece_wiki
1877,858,Aideaman,onepiece_wiki
1878,859,Yves,onepiece_wiki
1879,859,Ibusu,onepiece_wiki
1880,860,Medaka Mermaid Quintuplets,onepiece_wiki
1881,860,"Ichika, Nika, Sanka, Yonka, Yonka Two",onepiece_wiki
1882,860,"Ichika, Nika, Sanka, Yonka, Yonka Tsū",onepiece_wiki
1883,861,Aisubāgu,onepiece_wiki
1884,861,Iceberg,onepiece_wiki
1885,861,Iceburg,onepiece_wiki
1886,862,Hyōtaurosu,onepiece_wiki
1887,862,Hyoutauros,onepiece_wiki
1888,863,Hyōzō,onepiece_wiki
1889,863,Hyouzou,onepiece_wiki
1890,864,Hyōgorō,onepiece_wiki
1891,864,Hyogoro,onepiece_wiki
1892,864,"""Grandpa Hyo"" (ヒョウじい, Hyō-jii?, English: ""Old Man Hyo"")",onepiece_wiki
1893,865,Ibiributsu,onepiece_wiki
1894,866,Hanfurī,onepiece_wiki
1895,866,Humphrey,onepiece_wiki
1896,867,Hublot,onepiece_wiki
1897,867,Uburo,onepiece_wiki
1898,868,Haundo,onepiece_wiki
1899,868,Hound,onepiece_wiki
1900,869,Hototogisu,onepiece_wiki
1901,870,Hotori to Kotori,onepiece_wiki
1902,870,Hotori and Kotori,onepiece_wiki
1903,871,Hassuru,onepiece_wiki
1904,871,Hustle,onepiece_wiki
1905,872,House,onepiece_wiki
1906,872,Hausu,onepiece_wiki
1907,873,Hotei,onepiece_wiki
1908,874,Hon'nā,onepiece_wiki
1909,874,Honner,onepiece_wiki
1910,875,Hop,onepiece_wiki
1911,875,Hoppu,onepiece_wiki
1912,876,Hongō,onepiece_wiki
1913,876,Hongo,onepiece_wiki
1914,877,Home,onepiece_wiki
1915,878,Hōrī,onepiece_wiki
